topically	[1.3398539559188049e-05, 5.793407102717108e-05, 0.00035239806885858265, 3.0375748002794568e-05, 1.0416992197672845e-05]
q6	[1.3398539559188049e-05, 5.793407102717108e-05, 0.0007400359446030236, 3.0375748002794568e-05, 4.166796879069138e-05]
h	[9.378977691431633e-05, 0.0010428132784890795, 0.0011629136272333228, 0.0002733817320251511, 0.00010416992197672844]
lopressor	[0.00020097809338782074, 5.793407102717108e-05, 0.0024667864820100784, 3.0375748002794568e-05, 0.0006979384772440806]
50	[0.0007235211361961546, 0.0012166154915705927, 0.00426401663318885, 6.0751496005589135e-05, 0.000604185547465025]
nexium	[4.0195618677564146e-05, 5.793407102717108e-05, 0.001444832082320189, 3.0375748002794568e-05, 0.00018750585955811119]
02	[5.3594158236752195e-05, 0.0006952088523260529, 0.0002114388413151496, 0.00012150299201117827, 0.00015625488296509265]
levoxyl	[4.0195618677564146e-05, 5.793407102717108e-05, 0.000528597103287874, 3.0375748002794568e-05, 4.166796879069138e-05]
150	[0.00018757955382863267, 0.0002896703551358554, 0.0025020262888959368, 0.00015187874001397285, 0.00029167578153483964]
mcg	[4.0195618677564146e-05, 5.793407102717108e-05, 0.0031363428128413856, 3.0375748002794568e-05, 7.291894538370991e-05]
1000	[0.00010718831647350439, 0.00011586814205434216, 0.0009162349790323149, 3.0375748002794568e-05, 0.00010416992197672844]
bedtime	[4.0195618677564146e-05, 5.793407102717108e-05, 0.0015153116960919053, 3.0375748002794568e-05, 9.375292977905559e-05]
11	[0.0004019561867756415, 0.0033601761195759224, 0.0019029495718363464, 0.00036450897603353485, 0.0003854287113138952]
norvasc	[4.0195618677564146e-05, 5.793407102717108e-05, 0.0011981534341191811, 3.0375748002794568e-05, 8.333593758138276e-05]
12	[0.0006297313592818382, 0.0026070331962226986, 0.0033830214610423934, 0.0006682664560614805, 0.0006666875006510621]
humulin	[4.0195618677564146e-05, 5.793407102717108e-05, 0.0004228776826302992, 3.0375748002794568e-05, 1.0416992197672845e-05]
n	[9.378977691431633e-05, 5.793407102717108e-05, 0.0002819184550868661, 6.0751496005589135e-05, 1.0416992197672845e-05]
units	[0.0005359415823675219, 5.793407102717108e-05, 0.007964196356203967, 9.112724400838371e-05, 0.0010312822275696115]
subcu	[2.6797079118376097e-05, 5.793407102717108e-05, 0.0014095922754343306, 3.0375748002794568e-05, 6.250195318603706e-05]
qam	[5.3594158236752195e-05, 5.793407102717108e-05, 0.003171582619727244, 3.0375748002794568e-05, 0.00013542089856974696]
13	[0.0002947678703021371, 0.0023173628410868433, 0.0015153116960919053, 0.0003037574800279457, 0.0003854287113138952]
qpm	[5.3594158236752195e-05, 5.793407102717108e-05, 0.00264298551643937, 3.0375748002794568e-05, 8.333593758138276e-05]
zocor	[1.3398539559188049e-05, 5.793407102717108e-05, 0.0014800718892060472, 3.0375748002794568e-05, 7.291894538370991e-05]
ecotrin	[2.6797079118376097e-05, 5.793407102717108e-05, 0.00045811748951615745, 3.0375748002794568e-05, 2.083398439534569e-05]
17	[0.00014738393515106854, 0.0012745495625977638, 0.0007400359446030236, 0.00018225448801676743, 0.00025000781274414825]
375	[2.6797079118376097e-05, 0.00023173628410868432, 0.0003171582619727244, 9.112724400838371e-05, 3.125097659301853e-05]
zetia	[4.0195618677564146e-05, 5.793407102717108e-05, 0.0002819184550868661, 3.0375748002794568e-05, 1.0416992197672845e-05]
19	[0.00021437663294700878, 0.0013324836336249348, 0.0005990767170595906, 6.0751496005589135e-05, 0.00025000781274414825]
r	[0.00013398539559188047, 0.0002896703551358554, 0.00014095922754343306, 0.00033413322803074025, 5.208496098836422e-05]
sliding	[0.00010718831647350439, 5.793407102717108e-05, 0.0023258272544666456, 3.0375748002794568e-05, 0.0005625175786743336]
scale	[0.00014738393515106854, 5.793407102717108e-05, 0.0025020262888959368, 6.0751496005589135e-05, 0.0005833515630696793]
ac	[1.3398539559188049e-05, 5.793407102717108e-05, 0.0004228776826302992, 6.0751496005589135e-05, 3.125097659301853e-05]
tia	[8.039123735512829e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 4.166796879069138e-05]
1998	[0.0004957459636899578, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 0.00019792285175578405]
copd	[0.0003081664098613251, 5.793407102717108e-05, 7.047961377171653e-05, 3.0375748002794568e-05, 6.250195318603706e-05]
liters	[0.0004019561867756415, 0.00023173628410868432, 0.0001057194206575748, 0.0010327754320950152, 0.0006354365240580435]
bph	[0.00013398539559188047, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 1.0416992197672845e-05]
renal	[0.0018757955382863267, 0.00046347256821736865, 0.00014095922754343306, 0.00015187874001397285, 0.00219798535370897]
insufficiency	[0.0008173109131104709, 5.793407102717108e-05, 7.047961377171653e-05, 6.0751496005589135e-05, 0.0005208496098836422]
gastritis	[0.00014738393515106854, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 7.291894538370991e-05]
asthma	[0.0006029342801634622, 5.793407102717108e-05, 7.047961377171653e-05, 3.0375748002794568e-05, 0.00010416992197672844]
go	[0.00012058685603269243, 0.0002896703551358554, 7.047961377171653e-05, 3.0375748002794568e-05, 0.00022917382834880258]
following	[0.0007235211361961546, 0.00034760442616302647, 0.0004933572964020157, 0.0002733817320251511, 0.0011771201183370314]
entericcoated	[2.6797079118376097e-05, 5.793407102717108e-05, 0.0006695563308313071, 3.0375748002794568e-05, 3.125097659301853e-05]
captopril	[9.378977691431633e-05, 5.793407102717108e-05, 0.0013391126616626142, 3.0375748002794568e-05, 0.00033334375032553103]
625	[5.3594158236752195e-05, 0.00011586814205434216, 0.000528597103287874, 3.0375748002794568e-05, 6.250195318603706e-05]
tid	[0.00017418101426944463, 5.793407102717108e-05, 0.00771751770800296, 3.0375748002794568e-05, 0.0006458535162557163]
glyburide	[0.00013398539559188047, 5.793407102717108e-05, 0.0016562709236353384, 3.0375748002794568e-05, 5.208496098836422e-05]
600	[0.00010718831647350439, 0.00011586814205434216, 0.001057194206575748, 3.0375748002794568e-05, 5.208496098836422e-05]
q6h	[1.3398539559188049e-05, 5.793407102717108e-05, 0.002079148606265638, 3.0375748002794568e-05, 9.375292977905559e-05]
prilosec	[2.6797079118376097e-05, 5.793407102717108e-05, 0.0011276738203474645, 3.0375748002794568e-05, 8.333593758138276e-05]
percocet	[0.00012058685603269243, 5.793407102717108e-05, 0.0017619903442929134, 3.0375748002794568e-05, 0.00013542089856974696]
one	[0.0029476787030213707, 0.000753142923353224, 0.006061246784367621, 0.00036450897603353485, 0.002000062501953186]
tablets	[0.00010718831647350439, 5.793407102717108e-05, 0.0035592204954716846, 3.0375748002794568e-05, 1.0416992197672845e-05]
q4h	[1.3398539559188049e-05, 5.793407102717108e-05, 0.001726750537407055, 3.0375748002794568e-05, 7.291894538370991e-05]
atorvastatin	[4.0195618677564146e-05, 5.793407102717108e-05, 0.0007047961377171653, 3.0375748002794568e-05, 2.083398439534569e-05]
inhaler	[6.699269779594024e-05, 5.793407102717108e-05, 0.0013038728547767559, 3.0375748002794568e-05, 1.0416992197672845e-05]
puffs	[2.6797079118376097e-05, 5.793407102717108e-05, 0.0017972301511787715, 3.0375748002794568e-05, 0.00012500390637207412]
inhaled	[2.6797079118376097e-05, 5.793407102717108e-05, 0.0008105155583747402, 3.0375748002794568e-05, 3.125097659301853e-05]
qid	[5.3594158236752195e-05, 5.793407102717108e-05, 0.0032068224266131023, 3.0375748002794568e-05, 0.00015625488296509265]
976	[2.6797079118376097e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0002733817320251511, 1.0416992197672845e-05]
degree	[4.0195618677564146e-05, 0.00046347256821736865, 3.5239806885858265e-05, 0.00018225448801676743, 0.00011458691417440129]
fahrenheit	[5.3594158236752195e-05, 5.793407102717108e-05, 7.047961377171653e-05, 0.00012150299201117827, 1.0416992197672845e-05]
106	[8.039123735512829e-05, 0.0009269451364347373, 3.5239806885858265e-05, 0.00015187874001397285, 7.291894538370991e-05]
24	[0.0004019561867756415, 0.001448351775679277, 0.0005638369101737322, 0.00042526047203912394, 0.0003854287113138952]
oxygen	[0.0005895357406042742, 0.00023173628410868432, 7.047961377171653e-05, 0.002187053856201209, 0.0010729501963603028]
98	[9.378977691431633e-05, 0.0006372747812988819, 3.5239806885858265e-05, 0.0010935269281006044, 0.00010416992197672844]
point	[0.0002947678703021371, 0.00023173628410868432, 0.0001057194206575748, 0.0002733817320251511, 0.000604185547465025]
intubated	[0.0004421518054532056, 5.793407102717108e-05, 3.5239806885858265e-05, 0.00042526047203912394, 0.0002395908205464754]
opened	[2.6797079118376097e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 9.112724400838371e-05, 4.166796879069138e-05]
eyes	[0.00012058685603269243, 5.793407102717108e-05, 0.00014095922754343306, 0.0013972844081285502, 7.291894538370991e-05]
sternal	[0.00018757955382863267, 0.00011586814205434216, 3.5239806885858265e-05, 0.0012757814161173718, 0.00018750585955811119]
rub	[1.3398539559188049e-05, 0.00011586814205434216, 3.5239806885858265e-05, 0.0006378907080586859, 4.166796879069138e-05]
voice	[2.6797079118376097e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.00024300598402235654, 4.166796879069138e-05]
pupils	[4.0195618677564146e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.002612314328240333, 5.208496098836422e-05]
equal	[2.6797079118376097e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0028553203122626894, 7.291894538370991e-05]
mm	[0.00038855764721645343, 0.0002896703551358554, 0.0001057194206575748, 0.0003037574800279457, 0.00020833984395345688]
pulmonary	[0.0012192670998861124, 0.0018538902728694746, 7.047961377171653e-05, 0.00106315118009781, 0.002645916018208902]
coarse	[1.3398539559188049e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0002733817320251511, 6.250195318603706e-05]
laterally	[1.3398539559188049e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0002733817320251511, 3.125097659301853e-05]
cardiovascular	[9.378977691431633e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0032805807843018136, 0.0008541933602091732]
distant	[0.00012058685603269243, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0005467634640503022, 2.083398439534569e-05]
tachycardic	[6.699269779594024e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0006075149600558914, 2.083398439534569e-05]
unable	[0.00045555034501239364, 0.00017380221308151324, 3.5239806885858265e-05, 0.0004860119680447131, 0.0002395908205464754]
assessed	[0.00010718831647350439, 5.793407102717108e-05, 3.5239806885858265e-05, 0.00018225448801676743, 4.166796879069138e-05]
size	[5.3594158236752195e-05, 0.00040553849719019753, 3.5239806885858265e-05, 0.0002733817320251511, 0.00019792285175578405]
distal	[0.00045555034501239364, 0.0002896703551358554, 3.5239806885858265e-05, 0.0008505209440782479, 0.00044793066449993227]
radial	[9.378977691431633e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0005467634640503022, 0.00016667187516276552]
dorsalis	[4.0195618677564146e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0010327754320950152, 1.0416992197672845e-05]
pedis	[4.0195618677564146e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0010023996840922208, 1.0416992197672845e-05]
all	[0.0006431298988410263, 0.0006952088523260529, 0.0002114388413151496, 0.0016402903921509068, 0.0010416992197672843]
1+	[8.039123735512829e-05, 0.0006952088523260529, 3.5239806885858265e-05, 0.001609914644148112, 0.00010416992197672844]
obese	[0.00012058685603269243, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0027034415722487167, 3.125097659301853e-05]
bowel	[0.0006565284384002143, 0.00034760442616302647, 0.00024667864820100786, 0.004009598736368883, 0.0007604404304301176]
scar	[4.0195618677564146e-05, 0.00011586814205434216, 3.5239806885858265e-05, 0.0008505209440782479, 3.125097659301853e-05]
cool	[1.3398539559188049e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0002733817320251511, 1.0416992197672845e-05]
perhaps	[8.039123735512829e-05, 0.0002896703551358554, 3.5239806885858265e-05, 6.0751496005589135e-05, 0.00014583789076741982]
lower	[0.001607824747102566, 0.0010428132784890795, 7.047961377171653e-05, 0.00419185322438565, 0.00106253320416263]
extremity	[0.001138875862530984, 0.00034760442616302647, 3.5239806885858265e-05, 0.002338932596215182, 0.0007604404304301176]
23	[0.0003349634889797012, 0.002085626556978159, 0.0004933572964020157, 0.00036450897603353485, 0.0003125097659301853]
calf	[0.00012058685603269243, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0006986422040642751, 0.00011458691417440129]
stated	[0.00016078247471025658, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0002733817320251511, 0.00011458691417440129]
levothyroxine	[4.0195618677564146e-05, 5.793407102717108e-05, 0.0008105155583747402, 3.0375748002794568e-05, 1.0416992197672845e-05]
micrograms	[2.6797079118376097e-05, 0.00011586814205434216, 0.0002819184550868661, 6.0751496005589135e-05, 4.166796879069138e-05]
orally	[2.6797079118376097e-05, 0.00011586814205434216, 0.0007752757514888818, 6.0751496005589135e-05, 4.166796879069138e-05]
pantoprazole	[1.3398539559188049e-05, 5.793407102717108e-05, 0.00024667864820100786, 3.0375748002794568e-05, 1.0416992197672845e-05]
tablet	[1.3398539559188049e-05, 5.793407102717108e-05, 0.006625083694541354, 3.0375748002794568e-05, 4.166796879069138e-05]
ambien	[4.0195618677564146e-05, 5.793407102717108e-05, 0.000528597103287874, 3.0375748002794568e-05, 1.0416992197672845e-05]
before	[0.0005091445032491458, 0.00011586814205434216, 0.0007047961377171653, 9.112724400838371e-05, 0.00033334375032553103]
bed	[0.0003617605680980773, 5.793407102717108e-05, 0.00017619903442929133, 0.0005771392120530968, 0.0004270966801045866]
every	[0.00022777517250619682, 0.00017380221308151324, 0.0017972301511787715, 3.0375748002794568e-05, 0.0002604248049418211]
needed	[0.00014738393515106854, 0.00017380221308151324, 0.0025020262888959368, 3.0375748002794568e-05, 0.0004270966801045866]
reglan	[1.3398539559188049e-05, 5.793407102717108e-05, 0.0004228776826302992, 3.0375748002794568e-05, 4.166796879069138e-05]
meals	[0.00010718831647350439, 5.793407102717108e-05, 0.0006343165239454488, 3.0375748002794568e-05, 0.00019792285175578405]
twice	[0.0003349634889797012, 5.793407102717108e-05, 0.002255347640694929, 3.0375748002794568e-05, 0.0003125097659301853]
bp	[0.00012058685603269243, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0011846541721089881, 6.250195318603706e-05]
saturating	[5.3594158236752195e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0004860119680447131, 7.291894538370991e-05]
97	[4.0195618677564146e-05, 0.0005214066392445398, 3.5239806885858265e-05, 0.0011239026761033992, 0.00010416992197672844]
jaundice	[5.3594158236752195e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0002733817320251511, 4.166796879069138e-05]
pedal	[0.00016078247471025658, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0010327754320950152, 3.125097659301853e-05]
carotid	[0.0002947678703021371, 0.00046347256821736865, 3.5239806885858265e-05, 0.0020047993681844415, 0.00036459472691854954]
bruit	[1.3398539559188049e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0007593937000698642, 1.0416992197672845e-05]
auscultation	[1.3398539559188049e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.003979222988366089, 4.166796879069138e-05]
iivi	[1.3398539559188049e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.00036450897603353485, 1.0416992197672845e-05]
systolic	[0.0003617605680980773, 0.00046347256821736865, 0.0004933572964020157, 0.0018832963761732633, 0.0005208496098836422]
border	[2.6797079118376097e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0011239026761033992, 2.083398439534569e-05]
incision	[0.00012058685603269243, 0.00023173628410868432, 7.047961377171653e-05, 0.0005771392120530968, 0.0002395908205464754]
healing	[5.3594158236752195e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.0002733817320251511, 0.00025000781274414825]
veins	[5.3594158236752195e-05, 0.00040553849719019753, 3.5239806885858265e-05, 0.0002733817320251511, 4.166796879069138e-05]
bilateral	[0.0010316875460574797, 0.0009848792074619082, 7.047961377171653e-05, 0.0022174296042040036, 0.00044793066449993227]
2+	[5.3594158236752195e-05, 0.0008690110654075662, 3.5239806885858265e-05, 0.003796968500349321, 8.333593758138276e-05]
assessment	[1.3398539559188049e-05, 0.00017380221308151324, 3.5239806885858265e-05, 9.112724400838371e-05, 9.375292977905559e-05]
vascular	[0.0006833255175185905, 0.0002896703551358554, 7.047961377171653e-05, 0.0002733817320251511, 0.0005833515630696793]
risk	[0.00045555034501239364, 5.793407102717108e-05, 3.5239806885858265e-05, 0.00012150299201117827, 0.00036459472691854954]
factors	[0.0004421518054532056, 0.00011586814205434216, 3.5239806885858265e-05, 6.0751496005589135e-05, 0.00010416992197672844]
onset	[0.0007101225966369666, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 0.00010416992197672844]
hemiparesis	[9.378977691431633e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 6.0751496005589135e-05, 5.208496098836422e-05]
dysarthria	[0.00013398539559188047, 5.793407102717108e-05, 3.5239806885858265e-05, 0.00012150299201117827, 6.250195318603706e-05]
aphasia	[2.6797079118376097e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 8.333593758138276e-05]
concerning	[5.3594158236752195e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 6.0751496005589135e-05, 0.00015625488296509265]
arrived	[0.00010718831647350439, 0.00011586814205434216, 3.5239806885858265e-05, 3.0375748002794568e-05, 6.250195318603706e-05]
symptom	[9.378977691431633e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 0.00010416992197672844]
bleed	[0.00032156494942051317, 0.00023173628410868432, 3.5239806885858265e-05, 3.0375748002794568e-05, 0.0005104326176859693]
wife	[0.0008575065317880351, 5.793407102717108e-05, 7.047961377171653e-05, 3.0375748002794568e-05, 6.250195318603706e-05]
seen	[0.001366651035037181, 0.0005214066392445398, 0.0001057194206575748, 0.00024300598402235654, 0.0012187880871277227]
became	[0.0005359415823675219, 0.00017380221308151324, 3.5239806885858265e-05, 6.0751496005589135e-05, 0.0006562705084533891]
symptomatic	[0.00010718831647350439, 5.793407102717108e-05, 3.5239806885858265e-05, 6.0751496005589135e-05, 0.00013542089856974696]
concern	[0.00024117371206538486, 0.00011586814205434216, 3.5239806885858265e-05, 3.0375748002794568e-05, 0.00043751367230225943]
symptoms	[0.001956186775641455, 0.00017380221308151324, 0.00024667864820100786, 9.112724400838371e-05, 0.0007708574226277904]
earlier	[0.00014738393515106854, 0.00011586814205434216, 3.5239806885858265e-05, 3.0375748002794568e-05, 0.00011458691417440129]
than	[0.0008843036109064112, 0.0019118243438966457, 0.0019029495718363464, 0.0010935269281006044, 0.001000031250976593]
therefore	[0.0004019561867756415, 5.793407102717108e-05, 7.047961377171653e-05, 9.112724400838371e-05, 0.0010312822275696115]
hour	[0.00032156494942051317, 0.00011586814205434216, 0.0003171582619727244, 0.00018225448801676743, 0.00020833984395345688]
window	[5.3594158236752195e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 6.250195318603706e-05]
tpa	[9.378977691431633e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 4.166796879069138e-05]
mri	[0.0004421518054532056, 0.00040553849719019753, 3.5239806885858265e-05, 9.112724400838371e-05, 0.0003854287113138952]
diffusion	[2.6797079118376097e-05, 0.00011586814205434216, 3.5239806885858265e-05, 3.0375748002794568e-05, 6.250195318603706e-05]
abnormalities	[9.378977691431633e-05, 0.00034760442616302647, 7.047961377171653e-05, 0.0002733817320251511, 0.00040626269570924093]
t2	[4.0195618677564146e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 6.0751496005589135e-05, 5.208496098836422e-05]
imaging	[0.00013398539559188047, 0.0006372747812988819, 3.5239806885858265e-05, 0.00015187874001397285, 0.0002812587893371668]
administered	[4.0195618677564146e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 0.00015625488296509265]
sided	[0.0003081664098613251, 5.793407102717108e-05, 3.5239806885858265e-05, 0.00012150299201117827, 9.375292977905559e-05]
weakness	[0.0009914919273799156, 5.793407102717108e-05, 3.5239806885858265e-05, 0.00036450897603353485, 0.00025000781274414825]
improved	[0.0004153547263348295, 0.00011586814205434216, 3.5239806885858265e-05, 0.00012150299201117827, 0.001343791993499797]
global	[0.00013398539559188047, 0.00040553849719019753, 3.5239806885858265e-05, 6.0751496005589135e-05, 9.375292977905559e-05]
likely	[0.00020097809338782074, 0.00023173628410868432, 3.5239806885858265e-05, 0.00021263023601956197, 0.0019271435565694761]
embolic	[4.0195618677564146e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 9.375292977905559e-05]
etiology	[0.00013398539559188047, 0.00011586814205434216, 3.5239806885858265e-05, 9.112724400838371e-05, 0.0004895986332906237]
doppler	[1.3398539559188049e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.00021263023601956197, 0.00013542089856974696]
tte	[2.6797079118376097e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 9.375292977905559e-05]
hemodynamically	[0.00016078247471025658, 0.0002896703551358554, 0.0002114388413151496, 0.00015187874001397285, 0.000531266602081315]
echo	[0.00032156494942051317, 0.00040553849719019753, 3.5239806885858265e-05, 0.00015187874001397285, 0.00034376074252320387]
potential	[9.378977691431633e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 0.00020833984395345688]
source	[2.6797079118376097e-05, 0.00011586814205434216, 3.5239806885858265e-05, 6.0751496005589135e-05, 0.0002604248049418211]
emboli	[8.039123735512829e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 6.0751496005589135e-05, 0.00010416992197672844]
ventricle	[0.00012058685603269243, 0.0005793407102717108, 3.5239806885858265e-05, 3.0375748002794568e-05, 0.00025000781274414825]
akinesis	[0.00012058685603269243, 0.00046347256821736865, 3.5239806885858265e-05, 3.0375748002794568e-05, 0.00012500390637207412]
mi	[0.0007101225966369666, 5.793407102717108e-05, 3.5239806885858265e-05, 6.0751496005589135e-05, 0.00033334375032553103]
x	[0.0006297313592818382, 0.0002896703551358554, 0.0016210311167494803, 0.0010327754320950152, 0.00033334375032553103]
occurred	[0.00021437663294700878, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 0.00011458691417440129]
taking	[0.0004421518054532056, 0.00011586814205434216, 0.0002114388413151496, 9.112724400838371e-05, 0.0003854287113138952]
we	[0.00024117371206538486, 0.0017380221308151325, 0.0001057194206575748, 9.112724400838371e-05, 0.0018958925799764576]
decided	[9.378977691431633e-05, 0.00011586814205434216, 7.047961377171653e-05, 3.0375748002794568e-05, 0.000531266602081315]
initiate	[5.3594158236752195e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 6.0751496005589135e-05, 5.208496098836422e-05]
anticoagulation	[6.699269779594024e-05, 0.00011586814205434216, 0.0001057194206575748, 6.0751496005589135e-05, 0.000531266602081315]
warfarin	[4.0195618677564146e-05, 5.793407102717108e-05, 0.0002114388413151496, 6.0751496005589135e-05, 2.083398439534569e-05]
help	[0.00021437663294700878, 0.00023173628410868432, 0.0001057194206575748, 3.0375748002794568e-05, 0.00019792285175578405]
prevent	[1.3398539559188049e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 0.00014583789076741982]
future	[2.6797079118376097e-05, 5.793407102717108e-05, 7.047961377171653e-05, 3.0375748002794568e-05, 0.0002708417971394939]
strokes	[0.00010718831647350439, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 3.125097659301853e-05]
initiated	[5.3594158236752195e-05, 0.00011586814205434216, 0.0001057194206575748, 6.0751496005589135e-05, 0.00037501171911622237]
coumadin	[0.0006297313592818382, 0.00040553849719019753, 0.003065863199069669, 0.00012150299201117827, 0.0014896298842672167]
beginning	[0.00014738393515106854, 5.793407102717108e-05, 0.00014095922754343306, 3.0375748002794568e-05, 7.291894538370991e-05]
evening	[0.0003081664098613251, 5.793407102717108e-05, 0.0005990767170595906, 6.0751496005589135e-05, 0.0002812587893371668]
nurse	[0.00022777517250619682, 5.793407102717108e-05, 0.0001057194206575748, 9.112724400838371e-05, 0.00016667187516276552]
wt	[4.0195618677564146e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.00018225448801676743, 2.083398439534569e-05]
close	[2.6797079118376097e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 6.0751496005589135e-05, 0.00025000781274414825]
followup	[0.00037515910765726534, 0.00017380221308151324, 0.0005638369101737322, 3.0375748002794568e-05, 0.0007083554694417534]
scheduled	[0.00026797079118376095, 5.793407102717108e-05, 7.047961377171653e-05, 3.0375748002794568e-05, 0.00013542089856974696]
dr	[0.0020901721712333356, 0.00023173628410868432, 0.0009514747859181732, 0.00015187874001397285, 0.0025625800806275195]
va	[2.6797079118376097e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 7.291894538370991e-05]
primary	[0.0005895357406042742, 0.00017380221308151324, 0.00014095922754343306, 0.00012150299201117827, 0.0005937685552673521]
care	[0.0015944262075433778, 0.00046347256821736865, 0.00045811748951615745, 0.00024300598402235654, 0.002531329104034501]
clinic	[0.0004823474241307697, 0.00011586814205434216, 0.00014095922754343306, 9.112724400838371e-05, 0.00029167578153483964]
morning	[0.0009512963087023515, 0.00011586814205434216, 0.0007047961377171653, 0.00012150299201117827, 0.000531266602081315]
disorder	[0.00028136933074294904, 5.793407102717108e-05, 3.5239806885858265e-05, 6.0751496005589135e-05, 9.375292977905559e-05]
discharge	[0.0004957459636899578, 0.0012166154915705927, 0.0010219543996898897, 0.0004860119680447131, 0.004770982426534162]
strength	[4.0195618677564146e-05, 5.793407102717108e-05, 0.00035239806885858265, 0.0013669086601257555, 0.00018750585955811119]
nearly	[5.3594158236752195e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 4.166796879069138e-05]
still	[0.00028136933074294904, 0.00023173628410868432, 7.047961377171653e-05, 3.0375748002794568e-05, 0.0005416835942789878]
facial	[9.378977691431633e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.00036450897603353485, 0.00011458691417440129]
droop	[1.3398539559188049e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 0.00015187874001397285, 3.125097659301853e-05]
additionally	[6.699269779594024e-05, 0.00017380221308151324, 0.0001057194206575748, 3.0375748002794568e-05, 0.00011458691417440129]
factor	[0.00016078247471025658, 5.793407102717108e-05, 7.047961377171653e-05, 3.0375748002794568e-05, 0.0005000156254882965]
lipid	[6.699269779594024e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 6.0751496005589135e-05, 4.166796879069138e-05]
panel	[2.6797079118376097e-05, 0.00023173628410868432, 3.5239806885858265e-05, 6.0751496005589135e-05, 0.00017708886736043835]
checked	[9.378977691431633e-05, 0.00017380221308151324, 7.047961377171653e-05, 6.0751496005589135e-05, 0.0005000156254882965]
good	[0.0006029342801634622, 0.00011586814205434216, 7.047961377171653e-05, 0.001336532912122961, 0.00113545214954634]
lipids	[6.699269779594024e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 5.208496098836422e-05]
dose	[0.0004153547263348295, 0.00011586814205434216, 0.0013743524685484723, 3.0375748002794568e-05, 0.0013750429700928155]
fasting	[9.378977691431633e-05, 5.793407102717108e-05, 3.5239806885858265e-05, 3.0375748002794568e-05, 5.208496098836422e-05]
